,Unnamed: 0,artist_name,track_uri,artist_uri,track_name,album_uri,duration,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_pop,genres,track_pop
124,122,Beyoncé,1uXbwHHfgsXcUKfSZw5ZJ0,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Run the World (Girls),spotify:album:1gIC63gC3B7o7FfpPACZQJ,236093,4,Beyoncé,0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,audio_features,1uXbwHHfgsXcUKfSZw5ZJ0,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093,4,82,dance_pop pop r&b,73
125,123,Janelle Monáe,5gW5dSy3vXJxgzma4rQuzH,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,Make Me Feel,spotify:album:2PjlaxlMunGOUvcRzlTbtE,194230,Dirty Computer,Janelle Monáe,0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035,audio_features,5gW5dSy3vXJxgzma4rQuzH,spotify:track:5gW5dSy3vXJxgzma4rQuzH,https://api.spotify.com/v1/tracks/5gW5dSy3vXJxgzma4rQuzH,https://api.spotify.com/v1/audio-analysis/5gW5dSy3vXJxgzma4rQuzH,194230,4,65,afrofuturism alternative_r&b atl_hip_hop dance_pop electropop escape_room neo_soul pop r&b urban_contemporary,66
126,124,LEOPOLD,6K2xbGNo6xDXIQUIBcLfuq,spotify:artist:2HitUvk40lssir4iFwElKb,GMSTL,spotify:album:4DCNQLSJi1vB3P8CY6fRCW,213429,All I See,LEOPOLD,0.833,0.458,7,-8.246,1,0.0518,0.0447,2.08e-06,0.12,0.662,108.988,audio_features,6K2xbGNo6xDXIQUIBcLfuq,spotify:track:6K2xbGNo6xDXIQUIBcLfuq,https://api.spotify.com/v1/tracks/6K2xbGNo6xDXIQUIBcLfuq,https://api.spotify.com/v1/audio-analysis/6K2xbGNo6xDXIQUIBcLfuq,213430,4,16,unknown,0
127,125,Gloria Gaynor,4xmjDH6auBwuZ4GHimjXGe,spotify:artist:6V6WCgi7waF55bJmylC4H5,I Will Survive - Single Version,spotify:album:2wV72iMZZu677uYCw2giDC,197573,Colour Collection,Gloria Gaynor,0.771,0.649,0,-10.375,1,0.0434,0.0137,0.00111,0.324,0.653,116.286,audio_features,4xmjDH6auBwuZ4GHimjXGe,spotify:track:4xmjDH6auBwuZ4GHimjXGe,https://api.spotify.com/v1/tracks/4xmjDH6auBwuZ4GHimjXGe,https://api.spotify.com/v1/audio-analysis/4xmjDH6auBwuZ4GHimjXGe,197573,4,62,disco,60
128,126,MKSM,1tRGluAnOJhgrMIXr8yrv9,spotify:artist:6PrTFzpmEtnqnQzmIYcWjN,Chosen Family,spotify:album:7sxkWgpW53C2yX2sU7iPb1,189904,Chosen Family,MKSM,0.584,0.342,7,-6.039,1,0.0325,0.471,0.0,0.199,0.219,69.062,audio_features,1tRGluAnOJhgrMIXr8yrv9,spotify:track:1tRGluAnOJhgrMIXr8yrv9,https://api.spotify.com/v1/tracks/1tRGluAnOJhgrMIXr8yrv9,https://api.spotify.com/v1/audio-analysis/1tRGluAnOJhgrMIXr8yrv9,189904,4,9,unknown,0
129,127,Chaka Khan,1oFiPGBafH9Woo9AMwgBSl,spotify:artist:6mQfAAqZGBzIfrmlZCeaYT,I'm Every Woman,spotify:album:2lvaLIoEg3hwL2dybu6zTC,249600,Chaka,Chaka Khan,0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,audio_features,1oFiPGBafH9Woo9AMwgBSl,spotify:track:1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/tracks/1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/audio-analysis/1oFiPGBafH9Woo9AMwgBSl,249600,4,62,disco funk neo_soul post-disco quiet_storm soul urban_contemporary,67
130,128,Melanie C,2bgpF7aLazrxM7YMHdvYOX,spotify:artist:60vX3zLcdKRXvKLITVh5Df,Who I Am,spotify:album:5dtw6GtbfpZ6pCyLWTHhTa,212419,Who I Am,Melanie C,0.655,0.836,7,-6.259,0,0.0357,0.143,0.00171,0.11,0.445,120.008,audio_features,2bgpF7aLazrxM7YMHdvYOX,spotify:track:2bgpF7aLazrxM7YMHdvYOX,https://api.spotify.com/v1/tracks/2bgpF7aLazrxM7YMHdvYOX,https://api.spotify.com/v1/audio-analysis/2bgpF7aLazrxM7YMHdvYOX,212419,4,56,bubblegum_dance dance_pop electropop europop new_wave_pop,29
131,129,Casey MQ,6Td3TgDprTXpigowgTgp0J,spotify:artist:2LCeCCDzbmCOqnV33eB3q8,Candyboy,spotify:album:4YyCBg1Ja24pptWBoatVlH,202026,babycasey,Casey MQ,0.782,0.387,10,-12.506,1,0.0778,0.547,0.0573,0.11,0.501,145.95,audio_features,6Td3TgDprTXpigowgTgp0J,spotify:track:6Td3TgDprTXpigowgTgp0J,https://api.spotify.com/v1/tracks/6Td3TgDprTXpigowgTgp0J,https://api.spotify.com/v1/audio-analysis/6Td3TgDprTXpigowgTgp0J,202027,4,29,unknown,31
132,130,LEOPOLD,4KWOWTEbBdyICmaDbYWv8y,spotify:artist:2HitUvk40lssir4iFwElKb,All I See,spotify:album:4DCNQLSJi1vB3P8CY6fRCW,204584,All I See,LEOPOLD,0.762,0.59,6,-8.943,1,0.124,0.164,0.0,0.126,0.684,123.979,audio_features,4KWOWTEbBdyICmaDbYWv8y,spotify:track:4KWOWTEbBdyICmaDbYWv8y,https://api.spotify.com/v1/tracks/4KWOWTEbBdyICmaDbYWv8y,https://api.spotify.com/v1/audio-analysis/4KWOWTEbBdyICmaDbYWv8y,204584,4,16,unknown,0
133,131,Sam Smith,1fipvP2zmef6vN2IwXfJhY,spotify:artist:2wY79sveU1sp5g7SokKOiI,I’m Ready (with Demi Lovato),spotify:album:44msshHeN6irJ1md7GVSlU,200838,I’m Ready (with Demi Lovato),"Sam Smith, Demi Lovato",0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,0.152,155.051,audio_features,1fipvP2zmef6vN2IwXfJhY,spotify:track:1fipvP2zmef6vN2IwXfJhY,https://api.spotify.com/v1/tracks/1fipvP2zmef6vN2IwXfJhY,https://api.spotify.com/v1/audio-analysis/1fipvP2zmef6vN2IwXfJhY,200838,4,81,dance_pop pop uk_pop,64
134,132,Planningtorock,6XN90Gm9t5YKpvlmrJn11G,spotify:artist:7qHOphlWaJrfFa0BqpayDG,Much to Touch,spotify:album:7b6alDTeGmsWxmcLOBC9j3,282498,Powerhouse,Planningtorock,0.641,0.409,0,-6.278,1,0.123,0.0505,0.000292,0.0749,0.693,103.991,audio_features,6XN90Gm9t5YKpvlmrJn11G,spotify:track:6XN90Gm9t5YKpvlmrJn11G,https://api.spotify.com/v1/tracks/6XN90Gm9t5YKpvlmrJn11G,https://api.spotify.com/v1/audio-analysis/6XN90Gm9t5YKpvlmrJn11G,282499,4,40,alternative_dance art_pop electroclash electropop,0
135,133,jaako,3NfY0u2EG8xnBlvJl3vthW,spotify:artist:50z9rmfaP5jMniImSDur7N,want your lies,spotify:album:3kuXi8b8DfnWt2FCizksSZ,129504,want your lies,"jaako, Beni Fahr",0.597,0.32,0,-11.65,1,0.243,0.262,0.000244,0.0644,0.647,159.71,audio_features,3NfY0u2EG8xnBlvJl3vthW,spotify:track:3NfY0u2EG8xnBlvJl3vthW,https://api.spotify.com/v1/tracks/3NfY0u2EG8xnBlvJl3vthW,https://api.spotify.com/v1/audio-analysis/3NfY0u2EG8xnBlvJl3vthW,129505,5,14,unknown,0
136,134,Mykki Blanco,51FNfc26Vj9R7J1mCospQ3,spotify:artist:2tSv9mEQSuNVMGr9qjYfkr,Wish You Would,spotify:album:1yE95lst5ODh8lMBSMlbl0,172953,Spring​/​Summer 2014,"Mykki Blanco, Princess Nokia",0.911,0.695,2,-4.819,1,0.268,0.0768,0.000107,0.335,0.259,96.035,audio_features,51FNfc26Vj9R7J1mCospQ3,spotify:track:51FNfc26Vj9R7J1mCospQ3,https://api.spotify.com/v1/tracks/51FNfc26Vj9R7J1mCospQ3,https://api.spotify.com/v1/audio-analysis/51FNfc26Vj9R7J1mCospQ3,172954,4,41,escape_room lgbtq+_hip_hop trap_queen,47
137,135,Dorian Electra,4C9DiRUDbryWo0FRjozaoo,spotify:artist:202HZzqKvPsMHcbwnDZx7u,Man To Man,spotify:album:4svcCm5yRZtKE0tXn4n1cn,197757,Flamboyant,Dorian Electra,0.68,0.651,5,-5.495,0,0.0404,0.613,3.24e-06,0.111,0.555,91.993,audio_features,4C9DiRUDbryWo0FRjozaoo,spotify:track:4C9DiRUDbryWo0FRjozaoo,https://api.spotify.com/v1/tracks/4C9DiRUDbryWo0FRjozaoo,https://api.spotify.com/v1/audio-analysis/4C9DiRUDbryWo0FRjozaoo,197758,4,50,art_pop escape_room hyperpop pink_noise proto-hyperpop,49
138,136,RuPaul,40fX0BlY8HRW9vtzFuKutC,spotify:artist:2SdOKxC1sSxEyv8JYERaNe,"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",spotify:album:2oV9XhduLLzxul02gwQ2be,322155,"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]","RuPaul, The Cast of RuPaul's Drag Race All Stars, Season 2",0.868,0.666,4,-8.532,0,0.0594,0.00452,0.00169,0.0895,0.434,105.021,audio_features,40fX0BlY8HRW9vtzFuKutC,spotify:track:40fX0BlY8HRW9vtzFuKutC,https://api.spotify.com/v1/tracks/40fX0BlY8HRW9vtzFuKutC,https://api.spotify.com/v1/audio-analysis/40fX0BlY8HRW9vtzFuKutC,322155,4,59,dance_pop diva_house pop strut,53
139,137,Cakes da Killa,5XTHtGlwtzGYK1D3gGnW4m,spotify:artist:6MoQZOH2KnQrJhVtO9VoXC,New Phone (Who Dis),spotify:album:6Od4fzT5IooQiJhnfkfD02,214213,Hedonism,Cakes da Killa,0.901,0.74,1,-9.702,1,0.264,0.0784,0.02,0.097,0.501,105.035,audio_features,5XTHtGlwtzGYK1D3gGnW4m,spotify:track:5XTHtGlwtzGYK1D3gGnW4m,https://api.spotify.com/v1/tracks/5XTHtGlwtzGYK1D3gGnW4m,https://api.spotify.com/v1/audio-analysis/5XTHtGlwtzGYK1D3gGnW4m,214213,4,35,escape_room lgbtq+_hip_hop nyc_rap vogue,25
140,138,Mavi Phoenix,2aiPNEszBHHmdNhwe0SCxF,spotify:artist:0Lt05xaSe2ACmAiSkIdcSm,Romantic Mode,spotify:album:0w4QpAcUNsnrvDegFcZQJ5,153641,Romantic Mode,Mavi Phoenix,0.676,0.722,9,-7.689,0,0.0408,0.0136,0.0,0.0799,0.43,153.007,audio_features,2aiPNEszBHHmdNhwe0SCxF,spotify:track:2aiPNEszBHHmdNhwe0SCxF,https://api.spotify.com/v1/tracks/2aiPNEszBHHmdNhwe0SCxF,https://api.spotify.com/v1/audio-analysis/2aiPNEszBHHmdNhwe0SCxF,153641,4,32,austrian_indie austrian_pop german_indie,0
141,139,LEOPOLD,2inqQSEmM3eh27QoTDo0B9,spotify:artist:2HitUvk40lssir4iFwElKb,Letter,spotify:album:4pNyFDeJ5CynVMjf5tIDDb,161988,Letter,LEOPOLD,0.476,0.477,7,-9.894,1,0.187,0.702,0.000258,0.229,0.161,152.875,audio_features,2inqQSEmM3eh27QoTDo0B9,spotify:track:2inqQSEmM3eh27QoTDo0B9,https://api.spotify.com/v1/tracks/2inqQSEmM3eh27QoTDo0B9,https://api.spotify.com/v1/audio-analysis/2inqQSEmM3eh27QoTDo0B9,161988,3,16,unknown,5
142,140,Adore Delano,1aOZJX21RtBjHft7ziyGN2,spotify:artist:3tdsh4B7GuigHI4vPtUs87,I Look Fuckin Cool,spotify:album:5pvC99rDKiQjTQno7PtnpL,232359,Till Death Do Us Party,"Adore Delano, Alaska Thunderfuck",0.742,0.613,10,-5.703,0,0.0937,0.000999,0.000142,0.625,0.376,123.028,audio_features,1aOZJX21RtBjHft7ziyGN2,spotify:track:1aOZJX21RtBjHft7ziyGN2,https://api.spotify.com/v1/tracks/1aOZJX21RtBjHft7ziyGN2,https://api.spotify.com/v1/audio-analysis/1aOZJX21RtBjHft7ziyGN2,232359,4,35,draga electropop strut,35
143,141,NVDES,6OkXuvyW9lZ2yKLRPeHzCP,spotify:artist:5L6tkH3jDmFBX9dYdFFQXy,D.Y.T. (Do Your Thing),spotify:album:4RVyEpIxyJyadEMiJWVyC6,175417,D.Y.T. (Do Your Thing),"NVDES, REMMI",0.759,0.847,6,-7.595,0,0.249,0.0515,6.02e-05,0.357,0.668,126.047,audio_features,6OkXuvyW9lZ2yKLRPeHzCP,spotify:track:6OkXuvyW9lZ2yKLRPeHzCP,https://api.spotify.com/v1/tracks/6OkXuvyW9lZ2yKLRPeHzCP,https://api.spotify.com/v1/audio-analysis/6OkXuvyW9lZ2yKLRPeHzCP,175417,4,40,indie_poptimism,38
144,142,Calvin Harris,5N5k9nd479b1xpDZ4usjrg,spotify:artist:7CajNmpbOovFoOoasH2HaY,Promises (with Sam Smith),spotify:album:2tpWgbBdzjkaJVJzR4T8y1,213309,Promises (with Sam Smith),"Calvin Harris, Sam Smith, Jessie Reyez",0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4,84,dance_pop edm electro_house house pop pop_rap progressive_house uk_dance,77
145,143,Tokio Hotel,3YISnCr0jpI5MFgrErJid5,spotify:artist:46aNfN89JrOQTCy97GoCHa,Melancholic Paradise,spotify:album:76txjxyeKzKNXzZ4CUU4Co,195339,Melancholic Paradise,Tokio Hotel,0.63,0.947,1,-5.015,1,0.0301,0.00291,0.00992,0.349,0.621,104.001,audio_features,3YISnCr0jpI5MFgrErJid5,spotify:track:3YISnCr0jpI5MFgrErJid5,https://api.spotify.com/v1/tracks/3YISnCr0jpI5MFgrErJid5,https://api.spotify.com/v1/audio-analysis/3YISnCr0jpI5MFgrErJid5,195339,4,54,german_pop_rock,35
146,144,MKSM,2YuDDtVuAyQ46fEmPy6XDw,spotify:artist:6PrTFzpmEtnqnQzmIYcWjN,Sirens,spotify:album:0WE4RgA49ILk8uyCO7j4r5,175210,Sirens,MKSM,0.507,0.626,7,-4.967,0,0.0396,0.685,0.0,0.115,0.408,155.311,audio_features,2YuDDtVuAyQ46fEmPy6XDw,spotify:track:2YuDDtVuAyQ46fEmPy6XDw,https://api.spotify.com/v1/tracks/2YuDDtVuAyQ46fEmPy6XDw,https://api.spotify.com/v1/audio-analysis/2YuDDtVuAyQ46fEmPy6XDw,175210,4,9,unknown,1
147,145,Dua Lipa,7JSH9jmLF2BfoZmYlQq5I0,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Physical,spotify:album:5SWCH8JoA3iIsDGQxKEJ2Q,193829,Future Nostalgia,Dua Lipa,0.643,0.813,0,-4.819,1,0.0492,0.0168,0.000344,0.103,0.747,146.983,audio_features,7JSH9jmLF2BfoZmYlQq5I0,spotify:track:7JSH9jmLF2BfoZmYlQq5I0,https://api.spotify.com/v1/tracks/7JSH9jmLF2BfoZmYlQq5I0,https://api.spotify.com/v1/audio-analysis/7JSH9jmLF2BfoZmYlQq5I0,193829,4,88,dance_pop pop uk_pop,0
148,146,Netta,6n2eIfLj0wOOUkUfNmYzlh,spotify:artist:4Z4afeDmHFxPmJorIwupbZ,Toy,spotify:album:21YEfZ84TzdjNvOWEdwjeF,180230,Toy,Netta,0.786,0.712,3,-5.349,0,0.0678,0.0706,0.0,0.236,0.795,130.144,audio_features,6n2eIfLj0wOOUkUfNmYzlh,spotify:track:6n2eIfLj0wOOUkUfNmYzlh,https://api.spotify.com/v1/tracks/6n2eIfLj0wOOUkUfNmYzlh,https://api.spotify.com/v1/audio-analysis/6n2eIfLj0wOOUkUfNmYzlh,180231,4,52,eurovision israeli_pop,65
149,147,LEOPOLD,6HspXltwPsVKoKqwCtaveV,spotify:artist:2HitUvk40lssir4iFwElKb,This,spotify:album:1UcxZFDAAe3xaold9XC6ue,218806,This,LEOPOLD,0.715,0.516,8,-10.578,0,0.0809,0.485,0.000581,0.115,0.4,127.058,audio_features,6HspXltwPsVKoKqwCtaveV,spotify:track:6HspXltwPsVKoKqwCtaveV,https://api.spotify.com/v1/tracks/6HspXltwPsVKoKqwCtaveV,https://api.spotify.com/v1/audio-analysis/6HspXltwPsVKoKqwCtaveV,218806,4,16,unknown,0
150,148,Queen,7hQJA50XrCWABAu5v6QZ4i,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Don't Stop Me Now - Remastered 2011,spotify:album:21HMAUrbbYSj9NiPPlGumy,209413,Jazz (Deluxe Remastered Version),Queen,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4,83,classic_rock glam_rock rock,74
151,149,Macklemore & Ryan Lewis,01uqI4H13Gsd8Lyl1EYd8H,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,Same Love (feat. Mary Lambert),spotify:album:76FXHQhTuT4QMIxfL09gX8,318525,The Heist,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mary Lambert",0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,audio_features,01uqI4H13Gsd8Lyl1EYd8H,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,https://api.spotify.com/v1/tracks/01uqI4H13Gsd8Lyl1EYd8H,https://api.spotify.com/v1/audio-analysis/01uqI4H13Gsd8Lyl1EYd8H,318525,4,71,dance_pop pop pop_rap seattle_hip_hop,64
152,150,Sam Vance-Law,5xc6u9hkln81Q9U14Z05Os,spotify:artist:2M5w5QrYTg2yiuURwaQLEF,Gayby,spotify:album:1IyYWLHyzOGOpav1iN2RRC,174546,Gayby,Sam Vance-Law,0.628,0.421,2,-10.129,1,0.0287,0.508,0.00659,0.1,0.722,96.827,audio_features,5xc6u9hkln81Q9U14Z05Os,spotify:track:5xc6u9hkln81Q9U14Z05Os,https://api.spotify.com/v1/tracks/5xc6u9hkln81Q9U14Z05Os,https://api.spotify.com/v1/audio-analysis/5xc6u9hkln81Q9U14Z05Os,174547,4,28,german_indie,7
153,151,Hercules & Love Affair,2acK24b60RQD2zBpW0Zsrw,spotify:artist:1WHoAjAWGx5qLsgzpaOk7W,Blind - Radio Edit,spotify:album:4vdHNQcsvi2eUFjxrEXoig,345560,Blind,Hercules & Love Affair,0.716,0.914,7,-6.907,0,0.0341,0.00542,0.000218,0.0504,0.69,118.579,audio_features,2acK24b60RQD2zBpW0Zsrw,spotify:track:2acK24b60RQD2zBpW0Zsrw,https://api.spotify.com/v1/tracks/2acK24b60RQD2zBpW0Zsrw,https://api.spotify.com/v1/audio-analysis/2acK24b60RQD2zBpW0Zsrw,345560,4,47,alternative_dance art_pop electroclash electronica new_rave nu_disco,55
154,152,RuPaul,5PHPENfE3RVmHGAA2A7Hfx,spotify:artist:2SdOKxC1sSxEyv8JYERaNe,Sissy That Walk,spotify:album:3stAjHtCDSCavGtkxzvYE7,212693,Born Naked,RuPaul,0.826,0.614,11,-4.22,1,0.0561,0.0191,0.0172,0.0865,0.591,126.046,audio_features,5PHPENfE3RVmHGAA2A7Hfx,spotify:track:5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/tracks/5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/audio-analysis/5PHPENfE3RVmHGAA2A7Hfx,212693,4,59,dance_pop diva_house pop strut,62
155,177,RuPaul,5PHPENfE3RVmHGAA2A7Hfx,spotify:artist:2SdOKxC1sSxEyv8JYERaNe,Sissy That Walk,spotify:album:3stAjHtCDSCavGtkxzvYE7,212693,Born Naked,RuPaul,0.826,0.614,11,-4.22,1,0.0561,0.0191,0.0172,0.0865,0.591,126.046,audio_features,5PHPENfE3RVmHGAA2A7Hfx,spotify:track:5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/tracks/5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/audio-analysis/5PHPENfE3RVmHGAA2A7Hfx,212693,4,59,dance_pop diva_house pop strut,62
156,153,Kalifa,31WIkt099num18R8nsQhZv,spotify:artist:0e53LR6d2xTKZz9om9ZGyO,Wut,spotify:album:1v8Py9AQuLOfJTzKsTtHy8,167488,Hey,Kalifa,0.784,0.802,8,-7.572,1,0.315,0.158,0.00882,0.108,0.503,92.978,audio_features,31WIkt099num18R8nsQhZv,spotify:track:31WIkt099num18R8nsQhZv,https://api.spotify.com/v1/tracks/31WIkt099num18R8nsQhZv,https://api.spotify.com/v1/audio-analysis/31WIkt099num18R8nsQhZv,167488,4,25,escape_room lgbtq+_hip_hop,0
157,154,Hervé,2UwCXCPetkLgqDSeTKuQGx,spotify:artist:0lmpSjaPzC8ChqeFQ6Z3VS,Tear The House Up,spotify:album:7qjBgBbKTKiClcmpiKvgVf,280645,Tear The House Up,"Hervé, Zebra Katz",0.935,0.712,5,-5.343,0,0.115,0.0686,0.23,0.325,0.45,124.004,audio_features,2UwCXCPetkLgqDSeTKuQGx,spotify:track:2UwCXCPetkLgqDSeTKuQGx,https://api.spotify.com/v1/tracks/2UwCXCPetkLgqDSeTKuQGx,https://api.spotify.com/v1/audio-analysis/2UwCXCPetkLgqDSeTKuQGx,280645,4,26,fidget_house,0
158,155,Mykki Blanco,6Agn2NBxm4oRnrz0vHX3Qg,spotify:artist:2tSv9mEQSuNVMGr9qjYfkr,Loner,spotify:album:4cntQBhZNC6JbyvSGGn80t,206441,Mykki,"Mykki Blanco, Jean Deaux",0.606,0.701,7,-7.054,1,0.0364,0.104,0.0,0.145,0.323,151.11,audio_features,6Agn2NBxm4oRnrz0vHX3Qg,spotify:track:6Agn2NBxm4oRnrz0vHX3Qg,https://api.spotify.com/v1/tracks/6Agn2NBxm4oRnrz0vHX3Qg,https://api.spotify.com/v1/audio-analysis/6Agn2NBxm4oRnrz0vHX3Qg,206441,4,41,escape_room lgbtq+_hip_hop trap_queen,0
159,156,Electric Six,1bs2kmXeGoo8HEQaNDL1sT,spotify:artist:4xNadaO5ZZLVJdqDIVVIua,Gay Bar,spotify:album:2FgBWLd3fYCdXIXMVGEBXa,140906,Fire,Electric Six,0.394,0.976,7,-5.248,1,0.0931,0.00013,0.00123,0.161,0.312,171.986,audio_features,1bs2kmXeGoo8HEQaNDL1sT,spotify:track:1bs2kmXeGoo8HEQaNDL1sT,https://api.spotify.com/v1/tracks/1bs2kmXeGoo8HEQaNDL1sT,https://api.spotify.com/v1/audio-analysis/1bs2kmXeGoo8HEQaNDL1sT,140907,4,48,alternative_rock dance-punk garage_rock,0
160,157,Xiu Xiu,3ImzhtcIFK8sASVZwjQkiX,spotify:artist:5JLqvjW3Nyom2OsRUyFsS9,The Call,spotify:album:38iPetlNFRLKvHthQrd30Q,197247,Forget,Xiu Xiu,0.624,0.791,2,-7.081,1,0.0904,0.0485,0.579,0.168,0.5,148.043,audio_features,3ImzhtcIFK8sASVZwjQkiX,spotify:track:3ImzhtcIFK8sASVZwjQkiX,https://api.spotify.com/v1/tracks/3ImzhtcIFK8sASVZwjQkiX,https://api.spotify.com/v1/audio-analysis/3ImzhtcIFK8sASVZwjQkiX,197248,4,40,alternative_rock art_pop bay_area_indie dream_pop escape_room experimental experimental_pop experimental_rock grave_wave new_rave noise_pop,3
161,158,Neon Trees,6fFuOXIrVHUmSI8IM889wa,spotify:artist:0RpddSzUHfncUWNJXKOsjy,Sleeping With A Friend,spotify:album:0GWiQsYkFersPWJ0I3ZNUC,228840,Pop Psychology,Neon Trees,0.579,0.888,2,-4.255,1,0.036,0.00209,7.73e-06,0.323,0.486,107.037,audio_features,6fFuOXIrVHUmSI8IM889wa,spotify:track:6fFuOXIrVHUmSI8IM889wa,https://api.spotify.com/v1/tracks/6fFuOXIrVHUmSI8IM889wa,https://api.spotify.com/v1/audio-analysis/6fFuOXIrVHUmSI8IM889wa,228840,4,65,modern_alternative_rock modern_rock pop_rock post-teen_pop rock,48
162,159,Greg Gould,5JT3OqAEbLy0iq7Hktxphq,spotify:artist:7scMWGksw0YUGUVuewfyJo,Euphoria,spotify:album:70DOBhfLCpaYNxZBpTM9rw,230857,Don't Let Go - EP,Greg Gould,0.464,0.383,8,-5.249,0,0.0386,0.927,0.0,0.0928,0.272,115.362,audio_features,5JT3OqAEbLy0iq7Hktxphq,spotify:track:5JT3OqAEbLy0iq7Hktxphq,https://api.spotify.com/v1/tracks/5JT3OqAEbLy0iq7Hktxphq,https://api.spotify.com/v1/audio-analysis/5JT3OqAEbLy0iq7Hktxphq,230857,4,29,unknown,2
163,160,Conchita Wurst,1ijX03QOR6a1wI322HifSV,spotify:artist:1TGdxJ3UvFq055SVjwx49v,Rise Like a Phoenix,spotify:album:3Fpq5QWmRxZtEE8h8bm04S,183000,Conchita,Conchita Wurst,0.425,0.503,2,-6.324,0,0.0256,0.142,0.0,0.105,0.23,81.653,audio_features,1ijX03QOR6a1wI322HifSV,spotify:track:1ijX03QOR6a1wI322HifSV,https://api.spotify.com/v1/tracks/1ijX03QOR6a1wI322HifSV,https://api.spotify.com/v1/audio-analysis/1ijX03QOR6a1wI322HifSV,183000,4,40,eurovision,48
164,161,Troye Sivan,0nhBKubnVz9yFNNprBniWz,spotify:artist:3WGpXCj9YhhfX11TToZcXP,YOUTH,spotify:album:2mRBvhDWqm8Fj2U0F6mMY4,185194,Blue Neighbourhood (Deluxe),Troye Sivan,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,audio_features,0nhBKubnVz9yFNNprBniWz,spotify:track:0nhBKubnVz9yFNNprBniWz,https://api.spotify.com/v1/tracks/0nhBKubnVz9yFNNprBniWz,https://api.spotify.com/v1/audio-analysis/0nhBKubnVz9yFNNprBniWz,185194,4,77,australian_pop dance_pop pop viral_pop,73
165,162,Lowell,3PCz2lbL3Lkkf1QgSpPjyl,spotify:artist:3MJ2o2vTovueQARKmOzHls,The Bells,spotify:album:1LswDjzBZcPXHxvbTz0pLp,258731,We Loved Her Dearly,Lowell,0.617,0.545,7,-9.207,1,0.0296,0.00655,0.0379,0.144,0.385,97.996,audio_features,3PCz2lbL3Lkkf1QgSpPjyl,spotify:track:3PCz2lbL3Lkkf1QgSpPjyl,https://api.spotify.com/v1/tracks/3PCz2lbL3Lkkf1QgSpPjyl,https://api.spotify.com/v1/audio-analysis/3PCz2lbL3Lkkf1QgSpPjyl,258731,4,41,canadian_electropop queercore,0
