artist_name,track_uri,artist_uri,track_name,album_uri,duration,album_name,artists
Syd,spotify:track:5s7REbEOo8rf3qeC0A7vVS,spotify:artist:3jk39CGeaaSO3FPKNx1RUx,Got Her Own,spotify:album:59Bbr32pMTFHlUb8Nv1Kr0,185786,Fin,Syd
serpentwithfeet,spotify:track:1gVB71qZLk0eGwZGaVIUcM,spotify:artist:1O9iHQjrVuiAYOJFCBeFSl,Fellowship,spotify:album:7dHEw1ug6SGPnGa74DQMxV,219320,DEACON,serpentwithfeet
Mykki Blanco,spotify:track:6DwPbXLTr9lLXlQnzCQDT2,spotify:artist:2tSv9mEQSuNVMGr9qjYfkr,It's Not My Choice,spotify:album:294rHkMh18CMQSRJ6NvFF3,204075,It's Not My Choice,"Mykki Blanco, Blood Orange"
Kehlani,spotify:track:1GaMFbWeBZeSwgyAEr1s4m,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,altar,spotify:album:2WfV3cpI2BUuIxMISh9nqF,244635,blue water road,Kehlani
Moses Sumney,spotify:track:4vgt7oc3CZojtj4aXVoyht,spotify:artist:5W10uJRsbt9bROJDKoI1Wn,Bystanders (in space),spotify:album:4XYSf2qmvzh7gsnQVWmnL8,270306,Live From Blackalachia,Moses Sumney
Victoria Monét,spotify:track:0iDuW211AjTsYDPsLxyqX4,spotify:artist:63XBtGSEZINSyXylZxEUbv,F.U.C.K.,spotify:album:5ECJ8Rfo3VvvGz7MeBfhFC,205373,F.U.C.K.,Victoria Monét
DijahSB,spotify:track:5Ebu0lwiMFhempIKg1GUAk,spotify:artist:4H9N7llvyhoddyD2oIrXWt,Green Line,spotify:album:4pZN0JVoQx3ikvl6qGzUH6,206000,Green Line,"DijahSB, Terrell Morris"
KAYTRANADA,spotify:track:2mykLbf6YfpFmZwUWowZv3,spotify:artist:6qgnBH6iDM91ipVXv28OMu,Caution,spotify:album:4JOlhEazXmlErhrnmABjYZ,155758,Caution,KAYTRANADA
Talia Goddess,spotify:track:33EIdFutZm94wGn21s2UfK,spotify:artist:4Otn2nALdNCTFUUExiskqw,Never Wanna Fall,spotify:album:47jhDNokUpt09ggdK7uT4Z,281538,Never Wanna Fall,Talia Goddess
Ivy Sole,spotify:track:00EKCASItEc0lfZwzWF34N,spotify:artist:4NcMrSi3B8eUVy6e1Ni3wu,Dangerous,spotify:album:7G39CE2qnxYcW5H2rPlP1K,262841,Dangerous,"Ivy Sole, Kingsley Ibeneche"
CHIKA,spotify:track:1KAA0HBL5iuQe45BXhVk9o,spotify:artist:6UtYvUtXnmg5EtllDFlWp8,FWB,spotify:album:22UE2Lc7VdTqbkGmNBtMDu,202840,ONCE UPON A TIME,CHIKA
serpentwithfeet,spotify:track:7txZm78LBuKa7oD0YnWt0t,spotify:artist:1O9iHQjrVuiAYOJFCBeFSl,Heart Storm (with NAO),spotify:album:43vZ7lfU9t7EzSeM4e8I0D,193533,Heart Storm (with NAO),"serpentwithfeet, Nao"
Syd,spotify:track:18kMrxuEwLL0i4lHnlF5rK,spotify:artist:3jk39CGeaaSO3FPKNx1RUx,Fast Car,spotify:album:1sh8dsfPPlCVXVux5NgX5d,210000,Fast Car,Syd
Leikeli47,spotify:track:1lAGdqI4Wwa8G0XTP6VqHl,spotify:artist:0DtXHIvJ8NWBg5pGvsgWnR,Girl Blunt,spotify:album:69GP3by8YMB8yz0pG03DWl,205480,Acrylic,Leikeli47
rum.gold,spotify:track:5PPzJ8kLOfIftp75EnrT1z,spotify:artist:4mErKO4g29SXtBwj4S80aB,Greed,spotify:album:4IljiFpC1WkmcFkQUbuL8L,225853,Greed,rum.gold
Dua Saleh,spotify:track:7BDQqjYCBiqtEuDzWtUaln,spotify:artist:2DGBzoOLcKLK3eWxFyugdB,macrodosing - Spotify Singles,spotify:album:5TGRGz8e1vdknsuShTrBZr,170897,macrodosing - Spotify Singles,Dua Saleh
Arlo Parks,spotify:track:36qo9oMO8yRrZMsDcd5x83,spotify:artist:4kIwETcbpuFgRukE8o7Opx,Green Eyes,spotify:album:4EXAihXfy75Ly68SzicZUp,197524,Green Eyes,Arlo Parks
Shygirl,spotify:track:5n2xMZmypRAUKW4PkTMy9A,spotify:artist:3M3wTTCDwicRubwMyHyEDy,Firefly,spotify:album:3JywE0BWNUCTqvd9IWshdp,198625,Firefly,Shygirl
Jamila Woods,spotify:track:1RwK5al4DKxgHQ234mKbwB,spotify:artist:4UodukR17NIQfNu5uaqm9B,SULA (Paperback),spotify:album:54gPc2awVOFQyZjJi6dB3s,255906,SULA (Paperback),Jamila Woods
Frank Ocean,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,spotify:artist:2h93pZq0e7k5yf4dywlkpM,In My Room,spotify:album:71VX8yv9T2hNIYVZJVUWVp,133680,In My Room,Frank Ocean
MK xyz,spotify:track:5E7D6pwvNV7oOYEoVQaL38,spotify:artist:3vwC5qKVfZGqWAXzwrqCe0,One Time,spotify:album:23nTkOwxgL10bRmFMjEYRY,156909,Sweet Spot,MK xyz
Shamir,spotify:track:1HxXq8uBgSy8Yg1vicBVTe,spotify:artist:7JgXEHI1oEiQICAMeCsKTj,Ocean Eyes,spotify:album:0GBQupF71RGHBKTR4w7e7m,203727,Ocean Eyes,Shamir
Brittany Howard,spotify:track:5bTaLbpRK8aJvqf2xHlwa7,spotify:artist:4XquDVA8pkg5Lx91No1JxB,Georgia,spotify:album:6fbphjr9j57oxMB2bnhzUf,198056,Jaime,Brittany Howard
rum.gold,spotify:track:02nZeTbm2dRHisH6qsUM5E,spotify:artist:4mErKO4g29SXtBwj4S80aB,Waiting For (feat. Jamila Woods),spotify:album:4l165PoCFHBzfg88mpC68n,200214,aiMless,"rum.gold, Jamila Woods"
Dyllón Burnside,spotify:track:617rg45LEx76r1paWSNpZy,spotify:artist:70P3P13wKq4OwV4JlnrCiV,Heaven,spotify:album:4yursmWYHfO2gpvwszJq7x,165600,Heaven,"Dyllón Burnside, Daley"
Cakes da Killa,spotify:track:6B3NBWtTa7WuPILwpAz6D5,spotify:artist:6MoQZOH2KnQrJhVtO9VoXC,Don Dada,spotify:album:4j8I2IA2VLSYqDCJ0FydNb,185434,Don Dada,"Cakes da Killa, Proper Villains"
KAYTRANADA,spotify:track:23zOqixUia8E5BVMYHXL0c,spotify:artist:6qgnBH6iDM91ipVXv28OMu,Culture,spotify:album:5FQ4sOGqRWUA5wO20AwPcO,248906,BUBBA,"KAYTRANADA, Teedra Moses"
Saucy Santana,spotify:track:6nQ1B216Liiydhgn2gar0o,spotify:artist:2NfwGBr2swqZ1rzE3kAV23,Material Girl,spotify:album:1bdjA6LpTF8vkWLK983MRx,188965,Imma Celebrity,Saucy Santana
Tayla Parx,spotify:track:3QjPHa7u2qcg0WyHjyPtvw,spotify:artist:1LzWWI9v4UKdbBgz8fqi15,Residue,spotify:album:0xwHIshrIHKewaygYFaDBa,146333,Residue,Tayla Parx
Joy Oladokun,spotify:track:53SqnMF0OIZtQWyjvQpFqr,spotify:artist:7rrTqtOUOwva4sgTx9C9F9,jordan,spotify:album:6AsNNdORDTgvDgL2Dz2W88,241196,jordan,Joy Oladokun
Baby Tate,spotify:track:65HXJWOYBX2pFpdtusWRiV,spotify:artist:3IJ21966TwNZI24MwZHMu4,Dancing Queen,spotify:album:47QCUgKloZqFa0ldcUZiff,193076,Dancing Queen / Yasss Queen,Baby Tate
BAMBII,spotify:track:5z9Odpd6Dxm4E59hVyXUSS,spotify:artist:6kf69CwzgodrETRgzcjX95,Nitevision,spotify:album:5y8xwWSEoJKTC0HrMBbNBH,133000,Nitevision,"BAMBII, Pamputtae"
Orion Sun,spotify:track:1ciQU7ZQGHq129m3njp9en,spotify:artist:2efrqekWSHlvhATD50AG3m,dirty dancer,spotify:album:6aO0vMIga31GSawF5f0pMZ,169720,dirty dancer,Orion Sun
Pauli The PSM,spotify:track:5dI0fDIw367KbZH5LUieJE,spotify:artist:0REk2fMEqOBQKenqZv4sgp,Cowgirl (Creeping),spotify:album:30wxTobcgSrrzXPWnZVIor,169251,Cowgirl (Creeping),Pauli The PSM
Kehlani,spotify:track:1YqXXJDSlDHrp66g9as4uo,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Change Your Life (feat. Jhené Aiko),spotify:album:6ROLwnmW9pOioLned0DaP3,191128,It Was Good Until It Wasn't,"Kehlani, Jhené Aiko"
HAWA,spotify:track:0pVMHc3HuRxbiFaXTAmPwq,spotify:artist:2YwiHXMC3iIiXZEQZ5PUJG,Wake Up,spotify:album:27xIXAB8VtcqqM0rDsnIag,112915,Wake Up,HAWA
Janelle Monáe,spotify:track:5OpiyfqaQLdtwHd3SfembH,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,Pynk (feat. Grimes),spotify:album:2PjlaxlMunGOUvcRzlTbtE,240426,Dirty Computer,"Janelle Monáe, Grimes"
Idman,spotify:track:2x93RFNdEs1JtWoHsDQqTj,spotify:artist:6N13mUTgkfYEUmW8R2GH0G,Down For It,spotify:album:0C83wme433FLhE95M4JbvG,195000,Down For It,Idman
Ivy Sole,spotify:track:52tFvypUPX3uDgVgqrNtY9,spotify:artist:4NcMrSi3B8eUVy6e1Ni3wu,BITTERSWEET,spotify:album:5LdnNVb0nomYIlLiRUtAcq,205800,BITTERSWEET,Ivy Sole
"Tyler, The Creator",spotify:track:1nXZnTALNXiPlvXotqHm66,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,A BOY IS A GUN*,spotify:album:5zi7WsKlIiUXv09tbGLKsE,210253,IGOR,"Tyler, The Creator"
